date,notifications,cases_directly_averted_perfect,cases_directly_averted_80_percent,cases_directly_averted_60_percent,cases_directly_averted_40_percent,cases_directly_averted_20_percent
2021-04-01,1260,14.21454686881035,11.371637495048281,8.52872812128621,5.685818747524141,2.8429093737620703
2021-04-02,1306,15.232120119687142,12.185696095749714,9.139272071812284,6.092848047874857,3.0464240239374285
2021-04-03,1133,13.726868661475192,10.981494929180155,8.236121196885115,5.490747464590077,2.7453737322950387
2021-04-04,930,11.768027487213132,9.414421989770506,7.060816492327879,4.707210994885253,2.3536054974426266
2021-04-05,1009,13.393143509581154,10.714514807664925,8.035886105748693,5.357257403832462,2.678628701916231
2021-04-06,707,9.907591265364099,7.92607301229128,5.944554759218459,3.96303650614564,1.98151825307282
2021-04-07,855,12.72855130394375,10.182841043155001,7.637130782366249,5.091420521577501,2.5457102607887503
2021-04-08,1127,17.822429489455978,14.257943591564782,10.693457693673587,7.128971795782391,3.5644858978911955
2021-04-09,929,15.456664284675956,12.365331427740765,9.273998570805572,6.182665713870382,3.091332856935191
2021-04-10,1042,17.85541231888156,14.284329855105248,10.713247391328935,7.142164927552624,3.571082463776312
2021-04-11,567,9.683617288457567,7.746893830766054,5.81017037307454,3.873446915383027,1.9367234576915136
2021-04-12,565,9.315796608562854,7.452637286850283,5.5894779651377124,3.7263186434251416,1.8631593217125708
2021-04-13,634,9.847834340090367,7.878267472072294,5.9087006040542205,3.939133736036147,1.9695668680180736
2021-04-14,732,10.558677874363278,8.446942299490622,6.335206724617967,4.223471149745311,2.1117355748726556
2021-04-15,753,10.060785849695781,8.048628679756625,6.036471509817469,4.0243143398783126,2.0121571699391563
2021-04-16,731,9.116041548935845,7.292833239148677,5.469624929361507,3.6464166195743384,1.8232083097871692
2021-04-17,1259,14.864339514332872,11.891471611466299,8.918603708599724,5.9457358057331495,2.9728679028665748
